x,y,yaw,max_speed
-4.134126170790579,8.625002000000002,3.141592653589793,8.0
-4.234203827363307,8.625002000000002,3.141592653589793,8.0
-4.334281483936036,8.625002000000002,3.141592653589793,8.0
-4.434359140508772,8.625002000000002,3.141592653589793,8.0
-4.534436797081502,8.625002000000002,3.141592653589793,8.0
-4.634514453654232,8.625002000000002,3.141592653589793,8.0
-4.734592110226969,8.625002000000002,3.141592653589793,8.0
-4.834669766799698,8.625002000000002,3.141592653589793,8.0
-4.934747423372427,8.625002000000002,3.141592653589793,8.0
-5.034825079945154,8.625002000000002,3.141592653589793,8.0
-5.13490273651789,8.625002000000002,3.141592653589793,8.0
-5.234980393090618,8.625002000000002,3.141592653589793,8.0
-5.335058049663348,8.625002000000002,3.141592653589793,8.0
-5.435135706236085,8.625002000000002,3.141592653589793,8.0
